subject_code,year,session,paper_number,variant,question_number,label,point_number,description,marks,type
9702,2025,June,4,2,3,b(iii),1,1,W = pΔV = 1.01 × 10^5 × (3.722 – 3.612) × 10^-3
9702,2025,June,4,2,3,b(iii),2,1,= 11.1 J
9702,2025,June,4,2,3,b(iv),1,1,volume (of block) increases
9702,2025,June,4,2,3,b(iv),2,1,work is done against the atmosphere so work done (on block) is negative
9702,2025,June,4,2,3,b(v),1,1,thermal energy = (4.38 × 10^6) + 11.1
9702,2025,June,4,2,3,b(v),2,1,specific heat capacity = (4.38 × 10^6) / (9.75 × 500)
9702,2025,June,4,2,3,b(v),3,1,= 898 J kg-1 °C-1
9702,2025,June,4,2,3,c,1,1,work done is negligible compared with (change in) internal energy so unchanged
9702,2025,June,4,2,4,a(i),1,1,thermodynamic temperature
9702,2025,June,4,2,4,a(ii),1,1,molar gas constant
9702,2025,June,4,2,4,b(i),1,1,m: mass of one molecule (of the gas)
9702,2025,June,4,2,4,b(i),2,1,〈c2〉: mean-square speed (of molecules)
9702,2025,June,4,2,4,b(ii),1,1,NBT / A = 1/3 Nm〈c2〉
9702,2025,June,4,2,4,b(ii),2,1,clear use of EK = 1/2 m〈c2〉 leading to EK = 3BT / 2A
9702,2025,June,4,2,4,c,1,1,line with positive gradient passing through the origin
9702,2025,June,4,2,4,c,2,1,smooth curve with decreasing positive gradient
9702,2025,June,4,2,5,a,1,1,(motion in which) acceleration is (directly) proportional to displacement
9702,2025,June,4,2,5,a,2,1,acceleration is (always) in the opposite direction to displacement / towards fixed point
9702,2025,June,4,2,5,b(i),1,1,period = 2π / 16 = 0.39 s
9702,2025,June,4,2,5,b(ii),1,1,v0 = ωx0 -> x0 = 0.56 / 16
9702,2025,June,4,2,5,b(ii),2,1,= 0.035 m
9702,2025,June,4,2,5,b(iii),1,1,v = ±16 √(0.035^2 - x^2)
9702,2025,June,4,2,5,b(iv),1,1,closed loop surrounding the origin
9702,2025,June,4,2,5,b(iv),2,1,loop crosses v = 0 at maximum values of x at ± 3.5 cm
9702,2025,June,4,2,5,b(iv),3,1,loop crosses x = 0 at maximum values of v at ± 0.56 m s-1
9702,2025,June,4,2,6,a,1,1,plate X marked as negative and plate Y marked as positive
9702,2025,June,4,2,6,b(i),1,1,E = V / x = (58 × 10^3) / 0.041
9702,2025,June,4,2,6,b(i),2,1,= 1.4 × 10^6 N C-1
9702,2025,June,4,2,6,b(ii),1,1,ma = eE -> a = (1.60 × 10^-19 × 1.41 × 10^6) / (9.11 × 10^-31)
9702,2025,June,4,2,6,b(ii),2,1,= 2.5 × 10^17 m s-2
9702,2025,June,4,2,6,c(i),1,1,eV = hc/λ or eV = hf and f = c/λ
9702,2025,June,4,2,6,c(i),2,1,(1.60 × 10^-19 × 58 × 10^3) = (6.63 × 10^-34 × 3.00 × 10^8) / λ
9702,2025,June,4,2,6,c(i),3,1,clear conversion from m to pm leading to λ = 21 pm
9702,2025,June,4,2,6,c(ii),1,1,X-rays
9702,2025,June,4,2,6,c(iii),1,1,waves are passed into structure and transmitted waves detected / different parts absorb different fractions
9702,2025,June,4,2,6,c(iii),2,1,difference in detected/transmitted intensities used (to form image)
9702,2025,June,4,2,7,a,1,1,VC = VR
9702,2025,June,4,2,7,b(i),1,1,C = Q / V = (7.2 × 10^-3) / 12
9702,2025,June,4,2,7,b(i),2,1,= 600 μF
9702,2025,June,4,2,7,b(ii),1,1,R = V / I = 12 / (1.5 × 10^-3)
9702,2025,June,4,2,7,b(ii),2,1,= 8.0 kΩ
9702,2025,June,4,2,7,b(iii),1,1,τ = RC = 8000 × 6.0 × 10^-4
9702,2025,June,4,2,7,b(iii),2,1,= 4.8 s
9702,2025,June,4,2,7,c,1,1,"charge and current both proportional to voltage, and current is rate of change of charge"
9702,2025,June,4,2,7,c,2,1,charge is directly proportional to current
9702,2025,June,4,2,7,c,3,1,Q is proportional to the rate of change of Q (so exponential variation)
9702,2025,June,4,2,8,a(i),1,1,half-wave (rectification)
9702,2025,June,4,2,8,a(ii),1,1,V0 = 6.0 × √2 = 8.5 V
9702,2025,June,4,2,8,b(i),1,1,P = V^2 / R so P0 = 8.5^2 / 45
9702,2025,June,4,2,8,b(i),2,1,= 1.6 W
9702,2025,June,4,2,8,b(ii),1,1,two humps of width 0.5T and two sections of zero power of width 0.5T
9702,2025,June,4,2,8,b(ii),2,1,"all humps drawn have width 0.5T, minima at P = 0 and peaks at P = P0"
9702,2025,June,4,2,8,b(ii),3,1,"correct sinusoidal shape, smooth troughs sitting on t-axis"
9702,2025,June,4,2,8,b(iii),1,1,mean power within each hump is 1/2 P0 from symmetry of curve
9702,2025,June,4,2,8,b(iii),2,1,additional half factor from removal of half of the power in each cycle
9702,2025,June,4,2,8,b(iv),1,1,〈P〉 = Vr.m.s.^2 / R -> Vr.m.s. = √[(1.6 / 4) × 45] = 4.2 V
9702,2025,June,4,2,9,a,1,1,emission of electrons (from a metal surface)
9702,2025,June,4,2,9,a,2,1,when electromagnetic radiation is incident (on surface)
9702,2025,June,4,2,9,b(i),1,1,current falls to zero when applied voltage equals energy per unit charge of emitted electrons
9702,2025,June,4,2,9,b(i),2,1,energy of photon depends on frequency
9702,2025,June,4,2,9,b(i),3,1,maximum energy of electron depends on energy of photon
9702,2025,June,4,2,9,b(ii),1,1,threshold frequency = 1.5 × 10^15 Hz
9702,2025,June,4,2,9,b(ii),2,1,threshold wavelength = 2.0 × 10^-7 m or work function = 6.2 eV
9702,2025,June,4,2,9,b(ii),3,1,Planck constant = 6.6 × 10^-34 J s or number per unit time = 1.7 × 10^16 s^-1
9702,2025,June,4,2,10,a,1,1,(decay is) not affected by external / environmental factors
9702,2025,June,4,2,10,b(i),1,1,half-life of X = 2T and half-life of Y = 3T
9702,2025,June,4,2,10,b(i),2,1,"both samples show decay constant equal to ln 2 / half-life (X = ln2/2T, Y = ln2/3T)"
9702,2025,June,4,2,10,b(i),3,1,"both samples show N0 equal to initial activity / decay constant (N0 for X = 8AT/ln2, Y = 3AT/ln2)"
9702,2025,June,4,2,10,b(ii),1,1,correct substitution into A0 exp(–λt)
9702,2025,June,4,2,10,b(ii),2,1,4A exp(–t ln 2 / 2T) = A exp(–t ln 2 / 3T)
9702,2025,June,4,2,10,b(ii),3,1,t = 12T
9702,2025,June,4,2,10,c,1,1,"(radiation) emitted in all directions, not just in direction of detector"
9702,2025,June,4,2,10,c,2,1,some radiation absorbed by air/sample/window or some may not register even though it reaches detector
9702,2025,November,1,2,1,NULL,1,1,B
9702,2025,November,1,2,2,NULL,1,1,D
9702,2025,November,1,2,3,NULL,1,1,C
9702,2025,November,1,2,4,NULL,1,1,C
9702,2025,November,1,2,5,NULL,1,1,B
9702,2025,November,1,2,6,NULL,1,1,B
9702,2025,November,1,2,7,NULL,1,1,A
9702,2025,November,1,2,8,NULL,1,1,C
9702,2025,November,1,2,9,NULL,1,1,D
9702,2025,November,1,2,10,NULL,1,1,B
9702,2025,November,1,2,11,NULL,1,1,A
9702,2025,November,1,2,12,NULL,1,1,D
9702,2025,November,1,2,13,NULL,1,1,A
9702,2025,November,1,2,14,NULL,1,1,C
9702,2025,November,1,2,15,NULL,1,1,C
9702,2025,November,1,2,16,NULL,1,1,A
9702,2025,November,1,2,17,NULL,1,1,C
9702,2025,November,1,2,18,NULL,1,1,A
9702,2025,November,1,2,19,NULL,1,1,B
9702,2025,November,1,2,20,NULL,1,1,B
9702,2025,November,1,2,21,NULL,1,1,A
9702,2025,November,1,2,22,NULL,1,1,A
9702,2025,November,1,2,23,NULL,1,1,C
9702,2025,November,1,2,24,NULL,1,1,D
9702,2025,November,1,2,25,NULL,1,1,B
9702,2025,November,1,2,26,NULL,1,1,D
9702,2025,November,1,2,27,NULL,1,1,C
9702,2025,November,1,2,28,NULL,1,1,D
9702,2025,November,1,2,29,NULL,1,1,A
9702,2025,November,1,2,30,NULL,1,1,C
9702,2025,November,1,2,31,NULL,1,1,C
9702,2025,November,1,2,32,NULL,1,1,D
9702,2025,November,1,2,33,NULL,1,1,B
9702,2025,November,1,2,34,NULL,1,1,D
9702,2025,November,1,2,35,NULL,1,1,B
9702,2025,November,1,2,36,NULL,1,1,D
9702,2025,November,1,2,37,NULL,1,1,A
9702,2025,November,1,2,38,NULL,1,1,C
9702,2025,November,1,2,39,NULL,1,1,D
9702,2025,November,1,2,40,NULL,1,1,A
9702,2025,November,2,2,1,a,1,1,air temperature: K and air pressure: kg m^-1 s^-2
9702,2025,November,2,2,1,a,2,1,scalar only ticked for both air temperature and air pressure
9702,2025,November,2,2,1,b(i),1,1,upthrust = 1.1 x 9.81 x (4pi x 0.90^3 / 3)
9702,2025,November,2,2,1,b(i),2,1,= 33 N
9702,2025,November,2,2,1,b(ii),1,1,(due to difference in height / depth there is a) difference in pressure between top and bottom (of balloon)
9702,2025,November,2,2,1,b(ii),2,1,"(due to pressure difference, upwards) force on bottom of balloon is greater (than downwards force on top of balloon, so resultant force is upwards)"
9702,2025,November,2,2,1,b(iii),1,1,(Sum)F = 33 - 19 (= 14 N)
9702,2025,November,2,2,1,b(iii),2,1,m = 19 / 9.81 (= 1.94 kg)
9702,2025,November,2,2,1,b(iii),3,1,a = (33 - 19) / (19 / 9.81) = 7.2 m s^-2
9702,2025,November,2,2,1,c,1,1,(absolute percentage uncertainty) 5 + 3 + (2x4) = 16%
9702,2025,November,2,2,1,c,2,1,absolute uncertainty in c = 1.8 x 0.16 = (+-) 0.3
9702,2025,November,2,2,2,a(i),1,1,60x1.6 = 96 Nm OR 220x0.4 = 88 Nm
9702,2025,November,2,2,2,a(i),2,1,resultant moment = 96 - 88 = 8.0 Nm
9702,2025,November,2,2,2,a(ii),1,1,the resultant force (of A and C) is not zero so (they are) not a couple
9702,2025,November,2,2,2,b,1,1,"line with a positive gradient from (t1, 0) to t2"
9702,2025,November,2,2,2,b,2,1,line with increasing positive gradient from t1 to t2
9702,2025,November,2,2,2,c(i),1,1,sum / total momentum before = sum / total momentum after OR sum / total momentum (of a system of objects) is constant
9702,2025,November,2,2,2,c(i),2,1,if no (resultant) external force / for an isolated system
9702,2025,November,2,2,2,c(ii),1,1,(Delta)p = F(Delta)t
9702,2025,November,2,2,2,c(ii),2,1,m = 5500 x 0.36 / 8.5 = 230 kg
9702,2025,November,2,2,2,c(iii),1,1,(Delta)p = 5500 x 0.36 = 1980 N s
9702,2025,November,2,2,2,c(iii),2,1,1980 = (2.5x10^3 - 230)(Delta)v
9702,2025,November,2,2,2,c(iii),3,1,(Delta)v = 0.87 m s^-1
9702,2025,November,2,2,3,a,1,1,an arrow horizontally on the page to the left labelled F
9702,2025,November,2,2,3,a,2,1,two arrows horizontally on the page to the right each labelled T
9702,2025,November,2,2,3,b(i),1,1,T = 110/2 = 55 N
9702,2025,November,2,2,3,b(ii),1,1,x = F/k = 110/250
9702,2025,November,2,2,3,b(ii),2,1,= 0.44 m
9702,2025,November,2,2,3,c(i),1,1,extension = 55/250 OR 110/(2x250)
9702,2025,November,2,2,3,c(i),2,1,extension = 0.22 m
9702,2025,November,2,2,3,c(ii),1,1,E = 1/2 Fx OR E = 1/2 kx^2
9702,2025,November,2,2,3,c(ii),2,1,E1/E2 = 2.0
9702,2025,November,2,2,4,a,1,1,light diffracts / spreads (at slit(s))
9702,2025,November,2,2,4,a,2,1,light (from each slit) superposes / interferes (at screen)
9702,2025,November,2,2,4,a,3,1,when phase difference is 0 / path difference is n(lambda) a bright fringe is formed OR when phase difference is 180 / path difference is (n+1/2)(lambda) a dark fringe is formed
9702,2025,November,2,2,4,b,1,1,(lambda) = ax / D
9702,2025,November,2,2,4,b,2,1,(lambda) = 1.0x10^-3 x 3.3x10^-3 / 4.8 (= 6.875x10^-7 m)
9702,2025,November,2,2,4,b,3,1,f = v / (lambda) = 3.0x10^8 / 6.875x10^-7
9702,2025,November,2,2,4,b,4,1,= 4.4 x 10^14 Hz
9702,2025,November,2,2,4,c,1,1,the light / beams (have different frequencies so) are not coherent / do not have constant phase difference
9702,2025,November,2,2,5,a,1,1,sum of current(s) into junction = sum of current(s) out junction OR (algebraic) sum of current(s) at a junction is zero
9702,2025,November,2,2,5,b(i),1,1,V = E - Ir
9702,2025,November,2,2,5,b(i),2,1,V = 5.0 - (38x10^-3 x 4.7) = 4.8 V
9702,2025,November,2,2,5,b(ii),1,1,R(Z) = 120 Ohms
9702,2025,November,2,2,5,b(ii),2,1,I2 = 38x10^-3 - (4.8 / (100 + 120))
9702,2025,November,2,2,5,b(ii),3,1,I2 = 0.016 A
9702,2025,November,2,2,5,b(iii),1,1,P = IV OR P = I^2 R OR P = V^2 / R
9702,2025,November,2,2,5,b(iii),2,1,P = 0.016 x 4.8 = 0.077 W
9702,2025,November,2,2,5,b(iv),1,1,resistance of the LDR / Z increases (as light intensity decreases)
9702,2025,November,2,2,5,b(iv),2,1,total resistance (of the circuit) increases OR current in the battery decreases
9702,2025,November,2,2,5,b(iv),3,1,(potential difference across the internal resistor decreases so) the terminal potential difference increases
9702,2025,November,2,2,6,a,1,1,(a particle that) cannot be divided / subdivided (into smaller particles)
9702,2025,November,2,2,6,b(i),1,1,any combination of one quark and one antiquark
9702,2025,November,2,2,6,b(i),2,1,up / charm / top and antiup / anticharm / antitop OR down / strange / bottom and antidown / antistrange / antibottom
9702,2025,November,2,2,6,b(ii),1,1,E(K) = 1/2 mv^2
9702,2025,November,2,2,6,b(ii),2,1,2.1x10^-16 = 1/2 x (0.67 x 1.66x10^-27) x v^2
9702,2025,November,2,2,6,b(ii),3,1,v = 6.1 x 10^5 m s^-1
9702,2025,November,2,2,6,c(i),1,1,number of electrons = 88
9702,2025,November,2,2,6,c(ii),1,1,number of protons = 88 - (5x2) + 4 = 82
9702,2025,November,2,2,6,c(ii),2,1,number of neutrons = (228 - 20) - 82 = 126
9702,2025,November,4,2,1,a(i),1,1,radius = 6.37x10^6 * cos 52.2 = 3.90x10^6 m
9702,2025,November,4,2,1,a(ii),1,1,period = 24 hours
9702,2025,November,4,2,1,a(ii),2,1,v = 2pi*r/T OR v=rw and w=2pi/T
9702,2025,November,4,2,1,a(ii),3,1,v = (2pi * 3.90x10^6) / (24*60*60) = 280 m s^-1
9702,2025,November,4,2,1,b(i),1,1,F = mv^2 / r
9702,2025,November,4,2,1,b(i),2,1,F = 1.2 N
9702,2025,November,4,2,1,b(ii),1,1,arrow pointing horizontally to the left
9702,2025,November,4,2,1,b(iii),1,1,"arrow from student pointing along the dotted line, labelled weight"
9702,2025,November,4,2,1,b(iii),2,1,"upwards arrow from student pointing in a direction to the left of normal and above the tangent to the Earth, labelled contact force"
9702,2025,November,4,2,2,a,1,1,gravitational force is directly proportional to product of masses
9702,2025,November,4,2,2,a,2,1,force is inversely proportional to the square of their separation
9702,2025,November,4,2,2,b,1,1,molecules are in continuous random motion
9702,2025,November,4,2,2,b,2,1,collisions are perfectly elastic
9702,2025,November,4,2,2,c(i),1,1,pV = nRT
9702,2025,November,4,2,2,c(i),2,1,p = 2.01x10^5 Pa
9702,2025,November,4,2,2,c(ii),1,1,number of molecules = 0.0160 x 6.02x10^23
9702,2025,November,4,2,2,c(ii),2,1,separation = cbrt(1.87x10^-4 / ...) = 2.7x10^-9 m
9702,2025,November,4,2,2,d(i),1,1,F = Gm1m2 / r^2 = 6.67x10^-11 * (3.34x10^-27)^2 / (2.7x10^-9)^2
9702,2025,November,4,2,2,d(i),2,1,F = 1.0x10^-46 N
9702,2025,November,4,2,2,d(ii),1,1,numerical comparison between 10^-46 N and 10^-26 N weight leading to conclusion that assumption is supported
9702,2025,November,4,2,3,a,1,1,same temperature
9702,2025,November,4,2,3,a,2,1,no net transfer of thermal energy between them
9702,2025,November,4,2,3,b(i),1,1,density
9702,2025,November,4,2,3,b(ii),1,1,large response time / large time to reach equilibrium
9702,2025,November,4,2,3,b(ii),2,1,bulky / difficult to set up / difficult to take readings
9702,2025,November,4,2,3,b(iii),1,1,to calibrate other thermometers in a laboratory
9702,2025,November,4,2,3,b(iv),1,1,0 C = 273 K
9702,2025,November,4,2,3,b(iv),2,1,T = 273 * (7.83 - 2.31) / (8.69 - 2.31) (= 236 K)
9702,2025,November,4,2,3,b(iv),3,1,theta = 236 - 273 = -37 C
9702,2025,November,4,2,4,a,1,1,increase in internal energy = work done on system + energy transferred to the system by heating
9702,2025,November,4,2,4,a,2,1,equation format stated clearly
9702,2025,November,4,2,4,b(i),1,1,U = (3/2) pV
9702,2025,November,4,2,4,b(ii),1,1,pV = NkT and k identified as Boltzmann constant
9702,2025,November,4,2,4,b(ii),2,1,U = (3/2) NkT
9702,2025,November,4,2,4,c(i),1,1,W = (+) 8XY
9702,2025,November,4,2,4,c(ii),1,1,W = - 20XY
9702,2025,November,4,2,4,d,1,1,work done during stages BC and DA = 0
9702,2025,November,4,2,4,d,2,1,change in internal energy over complete cycle = 0
9702,2025,November,4,2,4,d,3,1,thermal energy supplied = 20XY - 8XY = (+) 12XY
9702,2025,November,4,2,5,a(i),1,1,straight line through origin shows that a is proportional to x
9702,2025,November,4,2,5,a(i),2,1,negative gradient shows that a is always in opposite direction to x
9702,2025,November,4,2,5,a(ii),1,1,a0 = w^2 x0
9702,2025,November,4,2,5,a(ii),2,1,w = 2pi / T
9702,2025,November,4,2,5,a(ii),3,1,T = 2pi * sqrt(1.2 / 13) = 1.9 s
9702,2025,November,4,2,5,b(i),1,1,loss of energy of oscillations
9702,2025,November,4,2,5,b(i),2,1,due to resistive forces
9702,2025,November,4,2,5,b(ii),1,1,line starting from x = +-1.2 cm at t = 0
9702,2025,November,4,2,5,b(ii),2,1,line starting from non-zero value of x and entirely above or below t-axis
9702,2025,November,4,2,5,b(ii),3,1,"curve starting from non-zero x value, with magnitude continually decreasing"
9702,2025,November,4,2,6,a,1,1,force per unit positive charge
9702,2025,November,4,2,6,b(i),1,1,radial lines
9702,2025,November,4,2,6,b(i),2,1,arrows pointing away from sphere
9702,2025,November,4,2,6,b(ii),1,1,C = Q / V
9702,2025,November,4,2,6,b(ii),2,1,V = 83 / 69 = (+) 1.2 V
9702,2025,November,4,2,6,b(iii),1,1,V = Q / 4 pi e0 r
9702,2025,November,4,2,6,b(iii),2,1,r = 0.62 m
9702,2025,November,4,2,6,b(iv),1,1,E = Q / 4 pi e0 r^2
9702,2025,November,4,2,6,b(iv),2,1,E = 1.9 N C^-1
9702,2025,November,4,2,6,c,1,1,26 = 83 exp [- t / RC]
9702,2025,November,4,2,6,c,2,1,t = 9.6x10^-3 s
9702,2025,November,4,2,7,a(i),1,1,T = 2pi / 40pi = 0.050 s
9702,2025,November,4,2,7,a(ii),1,1,Vrms = 18 / sqrt(2) = 13 V
9702,2025,November,4,2,7,b,1,1,sinusoidal curve of period 50 ms from t=0 to t=100ms
9702,2025,November,4,2,7,b,2,1,"correct phase VMAX at t=0,50,100ms"
9702,2025,November,4,2,7,b,3,1,maximum and minimum voltages shown as +-18 V
9702,2025,November,4,2,7,c,1,1,rectification is full-wave
9702,2025,November,4,2,7,c,2,1,mean power = 14 W
9702,2025,November,4,2,7,c,3,1,resistance of R = 12 Ohms
9702,2025,November,4,2,8,a,1,1,electrons moving between levels emit a single photon
9702,2025,November,4,2,8,a,2,1,energy of photon = difference between energy levels
9702,2025,November,4,2,8,a,3,1,discrete differences between electron energies means energy levels must be discrete
9702,2025,November,4,2,8,b(i),1,1,energy = - (13.6 * 1.6x10^-19) = -2.18x10^-18 J
9702,2025,November,4,2,8,b(ii),1,1,dE = hf
9702,2025,November,4,2,8,b(ii),2,1,dE = 6.63x10^-34 * 2.47x10^15 / 1.6x10^-19 = 10.2 eV
9702,2025,November,4,2,8,b(iii),1,1,n=2 energy level = -3.4 eV
9702,2025,November,4,2,8,b(iii),2,1,n=3 energy difference = 12.1 eV
9702,2025,November,4,2,8,b(iii),3,1,n=4 energy difference = 12.8 eV
9702,2025,November,4,2,8,b(iii),4,1,n=3 energy level = -1.5 eV and n=4 energy level = -0.8 eV
9702,2025,November,4,2,9,a,1,1,difference between mass of nucleus and mass of constituent nucleons
9702,2025,November,4,2,9,a,2,1,when nucleons are separated to infinity
9702,2025,November,4,2,9,b,1,1,dm = 2 * 2.013553 - 4.001505 = 0.025601 u
9702,2025,November,4,2,9,b,2,1,E = dm c^2
9702,2025,November,4,2,9,b,3,1,energy from one = 3.82x10^-12 J
9702,2025,November,4,2,9,b,4,1,energy to form 1 mol = 3.82x10^-12 * 6.02x10^23 = 2.30x10^12 J
9702,2025,November,4,2,9,c(i),1,1,L = 1.09x10^11 * (3.00x10^8)^2
9702,2025,November,4,2,9,c(i),2,1,= 9.81x10^27 W
9702,2025,November,4,2,9,c(ii),1,1,L = 4pi sigma r^2 T^4
9702,2025,November,4,2,9,c(ii),2,1,T = 9930 K
9702,2025,November,4,2,9,d,1,1,standard candles have known luminosity
9702,2025,November,4,2,9,d,2,1,radiant flux intensity from star measured on Earth
9702,2025,November,4,2,9,d,3,1,distance found from F = L / (4pi d^2)
9702,2025,November,4,2,10,a,1,1,difference in degrees of blackening
9702,2025,November,4,2,10,b(i),1,1,I = I0 exp(-ux) = I0 exp(-5.8 * 0.35) = 0.13 I0
9702,2025,November,4,2,10,b(ii),1,1,use of exp{-(0.35 * 3.7)} factor
9702,2025,November,4,2,10,b(ii),2,1,0.053I0 = I0 exp{ -[ (0.35*3.7) + 2.1mu ] }
9702,2025,November,4,2,10,b(ii),3,1,mu = 0.78 cm^-1
9702,2025,November,4,2,10,b(iii),1,1,factor of only 2.5 between the intensities so not good contrast
9702,2025,November,4,2,10,c,1,1,structure scanned in thin sections
9702,2025,November,4,2,10,c,2,1,many scans of each section taken from different angles
9702,2025,November,4,2,10,c,3,1,scanning repeated for all sections and data compiled to form 3D image
9702,2024,March,1,2,1,NULL,1,1,A
9702,2024,March,1,2,2,NULL,1,1,A
9702,2024,March,1,2,3,NULL,1,1,D
9702,2024,March,1,2,4,NULL,1,1,B
9702,2024,March,1,2,5,NULL,1,1,B
9702,2024,March,1,2,6,NULL,1,1,B
9702,2024,March,1,2,7,NULL,1,1,A
9702,2024,March,1,2,8,NULL,1,1,D
9702,2024,March,1,2,9,NULL,1,1,B
9702,2024,March,1,2,10,NULL,1,1,C
9702,2024,March,1,2,11,NULL,1,1,C
9702,2024,March,1,2,12,NULL,1,1,D
9702,2024,March,1,2,13,NULL,1,1,D
9702,2024,March,1,2,14,NULL,1,1,C
9702,2024,March,1,2,15,NULL,1,1,C
9702,2024,March,1,2,16,NULL,1,1,B
9702,2024,March,1,2,17,NULL,1,1,D
9702,2024,March,1,2,18,NULL,1,1,A
9702,2024,March,1,2,19,NULL,1,1,C
9702,2024,March,1,2,20,NULL,1,1,D
9702,2024,March,1,2,21,NULL,1,1,D
9702,2024,March,1,2,22,NULL,1,1,B
9702,2024,March,1,2,23,NULL,1,1,D
9702,2024,March,1,2,24,NULL,1,1,D
9702,2024,March,1,2,25,NULL,1,1,A
9702,2024,March,1,2,26,NULL,1,1,C
9702,2024,March,1,2,27,NULL,1,1,B
9702,2024,March,1,2,28,NULL,1,1,B
9702,2024,March,1,2,29,NULL,1,1,D
9702,2024,March,1,2,30,NULL,1,1,C
9702,2024,March,1,2,31,NULL,1,1,C
9702,2024,March,1,2,32,NULL,1,1,A
9702,2024,March,1,2,33,NULL,1,1,C
9702,2024,March,1,2,34,NULL,1,1,B
9702,2024,March,1,2,35,NULL,1,1,B
9702,2024,March,1,2,36,NULL,1,1,C
9702,2024,March,1,2,37,NULL,1,1,C
9702,2024,March,1,2,38,NULL,1,1,A
9702,2024,March,1,2,39,NULL,1,1,B
9702,2024,March,1,2,40,NULL,1,1,B
9702,2024,March,2,2,1,a,1,current and mass only ticked,1,A
9702,2024,March,2,2,1,b,1,work (done) / time,1,C
9702,2024,March,2,2,1,b,2,kg m^2 s^-3,1,A
9702,2024,March,2,2,1,c,1,power = intensity * area,1,C
9702,2024,March,2,2,1,c,2,= 950 * 2.2 * 10^-4,1,C
9702,2024,March,2,2,1,c,3,0.21 W,1,A
9702,2024,March,2,2,2,a,1,rate of change of velocity,1,B
9702,2024,March,2,2,2,b,1,1/2 m(delta)v^2 = mg(delta)h,1,C
9702,2024,March,2,2,2,b,2,v^2 = 5.9^2 + 2 * 9.81 * 7.8,1,C
9702,2024,March,2,2,2,b,3,14 m s^-1,1,A
9702,2024,March,2,2,2,c(i),1,speed decreases,1,B
9702,2024,March,2,2,2,c(i),2,viscous force / drag decreases,1,B
9702,2024,March,2,2,2,c(ii),1,(F =) rho * g * V = 1000 * 9.81 * 7.5 * 10^-2 = 740 (N),1,A
9702,2024,March,2,2,2,c(iii),1,resultant force = 740 + 950 - (78 * 9.81) = 925,1,C
9702,2024,March,2,2,2,c(iii),2,acceleration = F / m = 925 / 78,1,C
